Relative Time,Date,Time Stamp UTC,Volt,Volt,Volt,Volt,Chn 1 Events
9.33,2023-07-21,6:32:42 PM,1.012268066,0.000305176,-0.001220703,0,
9.34,2023-07-21,6:32:42 PM,1.012268066,0.000305176,-0.001220703,0,
9.35,2023-07-21,6:32:42 PM,1.012573242,0.000305176,-0.001220703,0,
9.36,2023-07-21,6:32:42 PM,1.012268066,0.000305176,-0.001220703,0,
9.37,2023-07-21,6:32:42 PM,1.011962891,0.000305176,-0.001220703,0,
9.38,2023-07-21,6:32:42 PM,1.011962891,0.000305176,-0.001220703,0.000305176,
9.39,2023-07-21,6:32:42 PM,1.011962891,0.000305176,-0.001220703,0.000305176,
9.4,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.001220703,0.000305176,
9.41,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.001220703,0.000305176,
9.42,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.001220703,0.000305176,
9.43,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.001220703,0.000305176,
9.44,2023-07-21,6:32:42 PM,1.011962891,0.000305176,-0.001220703,0.000305176,
9.45,2023-07-21,6:32:42 PM,1.011962891,0.000305176,-0.001220703,0,
9.46,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.001220703,0,
9.47,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.000915527,0,
9.48,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.000915527,0,
9.49,2023-07-21,6:32:42 PM,1.011352539,0.000305176,-0.000915527,0,
9.5,2023-07-21,6:32:42 PM,1.011352539,0.000305176,-0.000915527,0.000305176,
9.51,2023-07-21,6:32:42 PM,1.011352539,0.000305176,-0.000915527,0.000305176,
9.52,2023-07-21,6:32:42 PM,1.011352539,0.000305176,-0.000915527,0.000305176,
9.53,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.000915527,0.000305176,
9.54,2023-07-21,6:32:42 PM,1.011962891,0.000305176,-0.000915527,0.000305176,
9.55,2023-07-21,6:32:42 PM,1.011962891,0.000305176,-0.000915527,0.000305176,
9.56,2023-07-21,6:32:42 PM,1.012268066,0.000305176,-0.000915527,0.000305176,
9.57,2023-07-21,6:32:42 PM,1.011962891,0.000305176,-0.000915527,0,
9.58,2023-07-21,6:32:42 PM,1.011962891,0.000305176,-0.000915527,0,
9.59,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.001220703,0,
9.6,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.001220703,0,
9.61,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.001220703,0.000305176,
9.62,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.001220703,0.000305176,
9.63,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.001220703,0.000305176,
9.64,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.001220703,0.000305176,
9.65,2023-07-21,6:32:42 PM,1.011962891,0.000305176,-0.001220703,0.000305176,
9.66,2023-07-21,6:32:42 PM,1.011962891,0.000305176,-0.001220703,0.000305176,
9.67,2023-07-21,6:32:42 PM,1.011962891,0.000305176,-0.001220703,0.000305176,
9.68,2023-07-21,6:32:42 PM,1.011962891,0.000305176,-0.001220703,0.000305176,
9.69,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.001220703,0.000305176,
9.7,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.001220703,0.000305176,
9.71,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.001220703,0.000305176,
9.72,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.001220703,0.000305176,
9.73,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.001220703,0.000305176,
9.74,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.001220703,0.000305176,
9.75,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.001220703,0.000305176,
9.76,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.001220703,0.000305176,
9.77,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.001220703,0.000305176,
9.78,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.000915527,0.000305176,
9.79,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.000915527,0.000305176,
9.8,2023-07-21,6:32:42 PM,1.011352539,0.000305176,-0.001220703,0.000305176,
9.81,2023-07-21,6:32:42 PM,1.011352539,0.000305176,-0.001220703,0.000305176,
9.82,2023-07-21,6:32:42 PM,1.011352539,0.000305176,-0.001220703,0.000305176,
9.83,2023-07-21,6:32:42 PM,1.011352539,0.000305176,-0.001220703,0.000305176,
9.84,2023-07-21,6:32:42 PM,1.011352539,0.000305176,-0.001220703,0.000305176,
9.85,2023-07-21,6:32:42 PM,1.011352539,0.000305176,-0.001220703,0.000305176,
9.86,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.001220703,0.000305176,
9.87,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.001220703,0.000305176,
9.88,2023-07-21,6:32:42 PM,1.011657715,0.000305176,-0.001220703,0,
9.89,2023-07-21,6:32:42 PM,1.011352539,0.000305176,-0.001220703,0,
9.9,2023-07-21,6:32:42 PM,1.011352539,0.000305176,-0.001220703,0,
9.91,2023-07-21,6:32:42 PM,1.011352539,0.000305176,-0.001220703,0,
9.92,2023-07-21,6:32:42 PM,1.011352539,0.000305176,-0.001220703,0,
9.93,2023-07-21,6:32:42 PM,1.011352539,0.000305176,-0.001220703,0,
9.94,2023-07-21,6:32:42 PM,1.011047363,0.000305176,-0.000915527,0.000305176,
9.95,2023-07-21,6:32:42 PM,1.011047363,0.000305176,-0.000915527,0.000305176,
9.96,2023-07-21,6:32:42 PM,1.011047363,0.000305176,-0.000915527,0.000305176,
9.97,2023-07-21,6:32:42 PM,1.011047363,0.000305176,-0.000915527,0.000305176,
9.98,2023-07-21,6:32:42 PM,1.011047363,0.000305176,-0.000915527,0.000305176,
9.99,2023-07-21,6:32:42 PM,1.011047363,0.000305176,-0.000915527,0.000305176,
